url,Extract Method,Move Field,Inline Method,Move Method,Pull Up Method,Pull Up Field,Extract Superclass,Extract Interface,Push Down Method,Push Down Field,total refactoring types
https://github.com/facebook/facebook-android-sdk/commit/ceda5dfa97c8e6338abd51bdd92fc2d23881a0bf,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/804f574c6ac1012ec09d8dbb0220be8eeca6ebed,1,0,0,0,0,0,0,0,0,0,5
https://github.com/facebook/facebook-android-sdk/commit/8eb34c8b75fc76085bafef3e5aa3abd4f26ff499,0,0,0,0,0,0,0,0,0,0,6
https://github.com/facebook/facebook-android-sdk/commit/f4c9e658dfd7641f25ddc8a567e6960b8bf84eec,1,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/13129cb55ff4c03e34dc8fe57307d80e583d7892,0,0,0,0,0,0,0,0,0,0,6
https://github.com/facebook/facebook-android-sdk/commit/d54d53b1e2f11ed1d61b15a92c0c68dddbb6aecf,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/0eaf43ac4d28b089a8c9d7bce90d8f535544bfcc,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/f03004bc1b654b422df208bee30509a887e29bf8,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/5667a6f35d09cced776d0ebcbcaf09d6553eaea5,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/30e581766f4cda1ed846b97ad0274c0a8f116536,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/4d964cdd0db6ab96df60e5cbd02ae4e7d8815d1e,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/c2c4f3c3653375ce3eca8d3c64196057a3541da6,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/9494a207f7ebcf6400803d43fa7349a39866c451,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/406cc92a94fbd7eb9295e674ec5429f21b2b852e,0,0,0,0,0,0,0,0,0,0,4
https://github.com/facebook/facebook-android-sdk/commit/1b11ebeeff714a53ccd1185dfc96de479a60d892,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/cb43a4c01b216fb92c5d669372995b91d1351e83,1,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/6fe726cd9cd218cd04012b8fb876dcf6bd439b81,0,0,0,1,0,0,0,0,0,0,10
https://github.com/facebook/facebook-android-sdk/commit/4e791096e774d507212856cd55971970d4d096a0,0,0,0,0,0,0,0,0,0,0,5
https://github.com/facebook/facebook-android-sdk/commit/ec65ba176a58db6a53c69f54b6ea2c0d689ba99a,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/04716f350f9e2cced297a78ed60a66ee5cccc7c4,0,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/f495c83e08b0f8b3150f57cf3811587808494941,0,0,0,0,0,0,0,0,0,0,5
https://github.com/facebook/facebook-android-sdk/commit/77d91b4bd49a1f9f2f2211cd43afd24d470e6fb9,0,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/ca51815bd7222698779e5b996c62e8335ce8c386,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/66466239963ae2f732edaaad547dba49704f9dca,0,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/b1d12dcdd55b0dacce08caf430ae62ec64b55f29,0,0,0,0,0,0,0,0,0,0,6
https://github.com/facebook/facebook-android-sdk/commit/87c49cc8c694e0a1da269417ea1892c7a0cfb9c0,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/8b85940f52822c35855e2720933690db78089d67,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/70be4a5e60f78fbbeeed8222e228b7b614303895,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/62bc49ebf6e9e4b3c0262803f858f0271c404660,0,0,0,0,0,0,0,0,0,0,4
https://github.com/facebook/facebook-android-sdk/commit/892c0b3963ca3029c511995842be468a5f45d657,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/8516accb90d8da119c22b12a880c55654bf97298,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/fef5896e2059c0ca846b5728c62c16eba96337b0,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/f149fe0e3631f4b66958ba7e3f832a7878bc6edb,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/77ca614ae6f09036e966eafa1e02422b70178476,0,0,0,0,0,0,0,0,0,0,4
https://github.com/facebook/facebook-android-sdk/commit/4d9c9b4ef2e094cbae22f428d705c1acac2bb081,0,0,0,0,0,0,0,0,0,0,4
https://github.com/facebook/facebook-android-sdk/commit/d4db736994628cc8484e1ba472bbcb48de2ef3fa,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/d43bb1616ccb571c9f2e1bc0308badf79edf740d,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/eaeab64b812cb4ad628c81eb98e863bf293fa991,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/b98eb65eee31600b65196848bbc462996205ad3f,0,0,0,0,0,0,0,0,0,0,4
https://github.com/facebook/facebook-android-sdk/commit/300b620b9760357ac8ba6a3b01b4077d80b44ecd,0,0,0,0,0,0,0,0,0,0,6
https://github.com/facebook/facebook-android-sdk/commit/18e988f1553139bf3c714f29b65667e0f92c8cfc,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/0cc1e9150126910d7a2d722e747f3373f883722f,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/45a27e77227ccd3edbac265d4163e7a5c741ed15,1,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/24296bc7be8e3b3f735b001474fd0ca672ccba49,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/8bd05e75b5a389d570de44989a63a40aee281787,1,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/2808a74994c59f60cb07f89128554351e9f0a790,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/999c37108387102fed0f7628e2af33f4658f801a,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/5f6fdb3da8e0a9ad0bfbe1f67d63ee8c3647c69c,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/c802ec07b894604d18dd1aef4e78462e64d42c5e,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/2921bd7e2a268d0e08d10c13f90f8381d27c24ca,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/2f17c737a8eb32341a387a3e4b2f286752f5a5cb,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/745076c37ec5090c1c5fdae0a22090c3198b8b9c,0,0,0,1,0,0,0,0,0,0,7
https://github.com/facebook/facebook-android-sdk/commit/5ecb49d47f7b1dcdf2d17eb7169d625ad9dd8b61,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/f0c4b5989509edf901d055b7eed4b770afeabbf0,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/9ed73e535715330a7c1e7a101ab5bd1912ffe717,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/e245ef804393ca06657eacf6cd1382665f95b688,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/16fbc7e560001ecb845e6b58022dcfae4ab2fec1,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/704391ab7caaa0321b5c0f69ecd97a9827ef60d0,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/875a99865251ccce3cc87f601527c740d7d8b951,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/525dadcc97171d0916f17d8a6cd5882f837789f6,0,0,0,0,0,0,0,0,0,0,17
https://github.com/facebook/facebook-android-sdk/commit/e56bfa8c4af2d677a13472d34060fa00c9b86f31,1,0,0,1,0,0,0,0,0,0,19
https://github.com/facebook/facebook-android-sdk/commit/cea13fab2aaad47e8ffb01587f903ad7e638b8aa,0,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/07d9c02e53ad7369a4ad98352da1dc857f83c78c,0,0,0,0,0,0,0,0,0,0,4
https://github.com/facebook/facebook-android-sdk/commit/0a5b2fa83271f1d966739621d1b788e73032f17b,0,0,0,0,0,0,0,0,0,0,8
https://github.com/facebook/facebook-android-sdk/commit/8543e640a9479098215b514a664e6776d70e0fbd,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/2c1b517be6a4acb4eaa2d1aaa4bcdb862615dd1a,0,0,0,0,0,0,0,0,0,0,9
https://github.com/facebook/facebook-android-sdk/commit/e7634060dcf639b2494d559ce7a4c2da97016fa6,0,0,0,0,0,0,0,0,0,0,9
https://github.com/facebook/facebook-android-sdk/commit/b2fa42b8fca13e5f44025fb76b270ef8b9733eb8,1,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/8d168dd203acf2e068a6b6f6029e9baaea992538,1,0,0,0,0,0,0,0,0,0,14
https://github.com/facebook/facebook-android-sdk/commit/ea06672d1fc2220c638578e668e32c47d767b5c8,1,0,0,0,0,0,0,0,0,0,14
https://github.com/facebook/facebook-android-sdk/commit/1ebea4d8e02aff0bc96cad34c959ab680421f8eb,1,0,0,1,0,0,1,0,0,0,14
https://github.com/facebook/facebook-android-sdk/commit/aded216f84c47f36bc2411bd52d5aaecb0257809,1,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/bc0cc5434eef456eeab08e3197ad396d9ed9db9f,0,0,0,1,0,0,0,0,0,0,7
https://github.com/facebook/facebook-android-sdk/commit/2efb1780391911b3ca6aa0fd9415e81e22fce51a,0,0,0,0,0,0,0,0,0,0,4
https://github.com/facebook/facebook-android-sdk/commit/d274472f942d34fcf08d7a1c890d2f10fb14342d,1,0,0,0,0,0,0,0,0,0,10
https://github.com/facebook/facebook-android-sdk/commit/e610fe89f44dad8c4402fb34d0eb68abe4522af2,0,0,1,0,0,0,0,0,0,0,12
https://github.com/facebook/facebook-android-sdk/commit/fd40000ca07aa7a4cfef92e4e354311f775d37a5,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/8ca2341a9ae5c3d9150f83a65fccff6d02982426,1,0,0,1,0,0,0,0,0,0,14
https://github.com/facebook/facebook-android-sdk/commit/ee7fdb16b260637222aa8726e3e29ec9536ac9f0,1,0,0,1,0,0,0,0,0,0,14
https://github.com/facebook/facebook-android-sdk/commit/ad7bf41585dfb4f4c303acf966be3f7231ffa92b,0,0,1,1,0,0,0,0,0,0,10
https://github.com/facebook/facebook-android-sdk/commit/d9a045f2c219de401b2c86040806158623decf64,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/f0750f4dfb1719183052a1ff163a3b61768ab021,1,0,0,0,1,0,1,0,0,0,11
https://github.com/facebook/facebook-android-sdk/commit/f49a5b63ebec0124782a39c10bb75f53a010b2f9,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/8ead1b6ca81f069acd25d6f9898893b4c8cd9299,1,0,0,0,0,0,0,0,0,0,8
https://github.com/facebook/facebook-android-sdk/commit/434e6275ba29b630dc52d8ee32704f9c7b3f57a3,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/5d0186f065b9ed4ff185234c860c7455343f1f39,0,0,1,1,0,0,0,0,0,0,26
https://github.com/facebook/facebook-android-sdk/commit/1eb28b95d925c4bddadec9f10a4060544a00a3c6,1,0,0,0,1,0,1,0,0,0,24
https://github.com/facebook/facebook-android-sdk/commit/c3aa48818be5db4b236ab4216d9501a3a786ff8b,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/08a52f1dd815054d2503870b4ce2ad550b2c4115,0,0,0,1,0,0,0,0,0,0,12
https://github.com/facebook/facebook-android-sdk/commit/2fe37b7d768ab95b5e437ff3f5b9dc088243c9be,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/37c90455d10e3ee3723b0c4ddd353a17f2a0a224,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/028d430a3b48d05d0da133f44a0f07b9d72e6789,1,0,0,0,0,0,0,0,0,0,11
https://github.com/facebook/facebook-android-sdk/commit/d088601392ee18462aede091f8d1264b684edc22,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/04a9509e434c9636280a0d15a006695334910ca8,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/a062b8c70c6e44571ad95f17bec8b60ec84fef96,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/5511705caa1cd53a1d3ac6c2dfc735da08bb5e47,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/c6e8d42fe97d0eef323fc85d50c3f8c558a3e5f2,0,0,0,0,0,0,0,0,0,0,4
https://github.com/facebook/facebook-android-sdk/commit/f87207324a5c461556aeed568fc2a16114852bdb,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/e7a731983ff2dacccc9f4640f3cf4a49077240a6,0,0,0,0,0,0,0,0,0,0,5
https://github.com/facebook/facebook-android-sdk/commit/9a74cfd53be827aa7ac4f42dd144bbaae0275859,0,0,0,0,1,0,0,0,0,0,13
https://github.com/facebook/facebook-android-sdk/commit/2c54862671e5e8e09c60f86105ab21002488cfb1,1,0,0,0,0,0,0,1,0,0,9
https://github.com/facebook/facebook-android-sdk/commit/e1b016dd8e74baeef3bda04c05cc582643f26450,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/19d1936c3b07d97d88646aeae30de747715e3248,1,0,0,1,0,0,0,0,0,0,8
https://github.com/facebook/facebook-android-sdk/commit/e813a0be86c87366157a0201e6c61662cadee586,1,0,0,0,0,0,0,0,0,0,9
https://github.com/facebook/facebook-android-sdk/commit/b4c67f8a5e29bc18726d91998b574d5f669d137e,0,0,0,0,0,0,0,0,0,0,6
https://github.com/facebook/facebook-android-sdk/commit/d591a580300f5996ffc30e152bec2599ea679ce2,1,0,0,0,0,0,1,0,1,0,21
https://github.com/facebook/facebook-android-sdk/commit/665a035adfdc58cbf32641acc55891bb8f153523,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/c68bb59ffc1abe4cd85c9ce677ec8a467d0d8b8a,1,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/0086a52b843d60753942a20573fcdde4c9a3e948,1,0,1,0,0,0,0,0,0,0,22
https://github.com/facebook/facebook-android-sdk/commit/f27c427adfb06bbb1050b9c23cee94248f0b3ace,0,0,0,0,0,0,0,0,0,0,11
https://github.com/facebook/facebook-android-sdk/commit/752ea7b77a1779ed8b784dbd55a886cc00aeb8a6,1,0,1,1,1,0,1,0,0,0,51
https://github.com/facebook/facebook-android-sdk/commit/c526ceebb2633b688817ac92a56ed5f91a99c6ed,1,0,0,0,0,0,0,0,0,0,6
https://github.com/facebook/facebook-android-sdk/commit/1880db9d65d83b4420fcec779a7ecb04b95de0c2,0,0,0,0,0,0,0,0,0,0,8
https://github.com/facebook/facebook-android-sdk/commit/29fb6af844145fb6de705c5de054b23907a5076b,1,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/9a83129f948df1a04507cfbcf516ba744a592a01,0,0,0,0,0,0,0,0,0,0,5
https://github.com/facebook/facebook-android-sdk/commit/6027745dd93f5117d866659eecc93165b91501f8,1,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/53bc4faeaee43b7febc6047a9318783ff68fd979,1,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/2f763e26967aa33377344d82f8d503bbab0d91c5,0,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/4b1e39fc61243dd9bfd9aaac865a3db1033a9858,1,0,0,0,0,0,0,0,0,0,20
https://github.com/facebook/facebook-android-sdk/commit/2501c3ec3dc0e1650222bcff966f183b3afbb0c9,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/d07540014c5ab5e7e021d8cd36426a1fc893818a,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/b5a340d8c4f3eef027124a5125e1a4e570e7582e,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/58c3a116fb583e748f9c50b3fe747005f087ed74,1,0,0,0,0,0,0,0,0,0,19
https://github.com/facebook/facebook-android-sdk/commit/13af7a53e3201a139f446bb253bde71dad2e5d2d,1,0,0,0,0,0,0,0,0,0,4
https://github.com/facebook/facebook-android-sdk/commit/f6c4e4c1062bcc74e5a25b3243f6bee2e32d949e,1,0,0,0,0,0,0,0,0,0,10
https://github.com/facebook/facebook-android-sdk/commit/0560456792cc930b92ec307e36a713e0393c5c47,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/b9d6c3994a7a0b5995809322ae08c9be3887cb38,1,0,0,0,0,0,0,0,0,0,16
https://github.com/facebook/facebook-android-sdk/commit/118e756568f7e9a8045e87575c190a2c304071a6,0,0,0,0,1,0,0,0,0,0,13
https://github.com/facebook/facebook-android-sdk/commit/50e278c98b4a02f13106cf059c6fbb0c648c0edd,1,0,0,1,1,0,1,0,0,0,27
https://github.com/facebook/facebook-android-sdk/commit/aa04d8a9ab856ebb2297e81c7a0a19b2c3fbdbac,1,0,0,0,0,0,0,0,0,0,12
https://github.com/facebook/facebook-android-sdk/commit/bc17a04007ed19a340cfb2753c07f927e514b5ad,1,0,0,0,0,0,0,0,0,0,8
https://github.com/facebook/facebook-android-sdk/commit/845ba874cc5552f4deccf7d6262d351e4bbd72e4,1,0,1,0,1,0,1,1,0,0,37
https://github.com/facebook/facebook-android-sdk/commit/ed74ff363e3a7c32b54567e68cc7e86ea27bdbd7,1,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/c3fd1451c8404ecd7d9558d52de6e51efe6ac062,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/6ec96288429785d946a08394626e601a138ae88c,1,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/4ad3545fbd20ccdd1bdbd466868f30942e341c28,1,0,1,1,0,0,0,0,0,0,24
https://github.com/facebook/facebook-android-sdk/commit/83cd655f1a71f427ede445cc39a7a95ecd438b53,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/a14ba512aedb5f1a47d353ad9f27ebc2580bb93a,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/dfee756fbf6c8ef6d31318e32770bd16105be714,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/d680caa19db9bdf9a8f5b8b207b0f3d55a243403,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/d82a1a18416386a9435c6b8cc02abdf8636a953d,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/30d9ebd42074dbfbb2d102f2ccfaa96e0ef8c490,0,0,0,1,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/b29a9e9102d1c4777a3f9de5950eec39935c818f,1,0,0,0,0,0,0,0,0,0,7
https://github.com/facebook/facebook-android-sdk/commit/786165978d1ce89011905f170317f989454e880e,0,0,0,0,0,0,0,0,0,0,8
https://github.com/facebook/facebook-android-sdk/commit/d5e9acf96ffb17761530d8c33d429176bc7c9f45,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/4c68439ecdd502321b795df40a77e512073ae7c8,0,0,0,0,0,0,0,0,0,0,7
https://github.com/facebook/facebook-android-sdk/commit/5ca08f4d3becbfa59045e9f2257d7ca6f8013679,1,0,0,1,0,0,0,0,0,0,15
https://github.com/facebook/facebook-android-sdk/commit/3afe006e2a2e8ac3843fbb788dbf7ac1cdd318fa,0,0,0,1,0,0,0,0,0,0,5
https://github.com/facebook/facebook-android-sdk/commit/4484f89a3d7c2856e3d86112e59250edec522af6,0,0,0,1,0,0,0,0,0,0,8
https://github.com/facebook/facebook-android-sdk/commit/8b681c4ec7dda2065ac6d47ff4077a1635032017,1,0,1,0,0,0,0,0,0,0,15
https://github.com/facebook/facebook-android-sdk/commit/90598d4321e6fd8f4aad25a8cf499d0a5236627b,0,0,0,0,0,0,0,0,0,0,4
https://github.com/facebook/facebook-android-sdk/commit/ffb75f11a65a46d6a56c076480f9858bf7d44280,1,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/40eb5a717dc31cc6729178397580e87c0bc10d10,1,0,0,0,0,0,0,0,0,0,13
https://github.com/facebook/facebook-android-sdk/commit/4f15aaddb54af30b64a863944f7244b2a94cb7cc,1,0,0,0,0,0,0,0,0,0,5
https://github.com/facebook/facebook-android-sdk/commit/7f05231aee7a75696d1863ab770bd80ee5b89b4c,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/6ffa0741ebb597b9555c27692189008a229113c7,1,0,0,0,0,0,0,0,0,0,5
https://github.com/facebook/facebook-android-sdk/commit/001bba137723a6b99599254a931938779c1fc9e8,0,0,0,1,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/40edc03aa3e8a856ccfaaecd1f6369532e70d09a,1,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/9c637d65554a57d8bca3ce5ee0cc0cede5a450a1,1,0,0,1,0,0,0,0,0,0,5
https://github.com/facebook/facebook-android-sdk/commit/2bef6d8a5b3503b7cd5fdf23ab62de4c399c888b,0,0,0,0,0,0,0,0,0,0,7
https://github.com/facebook/facebook-android-sdk/commit/794c28ff89e018222cfea1f47763526311f97642,1,0,1,0,0,0,0,0,0,0,15
https://github.com/facebook/facebook-android-sdk/commit/333d78d32293712cd002192dccb87216340350de,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/65458639472107e6236d238f812c5043f5eb178b,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/0627d02cec2bdcc6608de4c78e1687345916ff71,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/5045ace528220eba91d3db751e6967b652667b98,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/f916fc9aecc0e03908eebc609962e254c3b523f5,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/d49eae96c9f00fbdf092be813df8417775388b8f,0,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/f9c17e02455115b68d17b9d547e3b77c8c7fa3ed,0,0,0,0,0,0,0,0,0,0,8
https://github.com/facebook/facebook-android-sdk/commit/945d7905335ef5180dc988bccd80f3b453a7b661,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/53ebc6350230b7e61be70f943cf09bc88ede3ed6,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/f2c205fc519f97d6eb1055173066112f248df04a,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/c7006f021c6963189d80e68e89f392d553424b1d,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/26a82b7bc512a0f66f3c4c17eb4809cd03d178e5,0,0,0,1,0,0,0,0,1,0,23
https://github.com/facebook/facebook-android-sdk/commit/ca708ce9ee2e73b986d67086c1c00c046bbb3d95,0,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/83908a512d1feb4b3f54dd22b6dde73aa44cecea,0,0,1,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/3947e525a6ac43e286d1dcae9391541a0e79ae3e,0,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/43e53e14693fa2781aedf1775a0671ba0502ebb2,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/8aa98a1e572facc03d6c0cae82dbc7771c37ab52,1,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/af536078f9392896092b46a5462c22d90ec4a1dd,0,0,0,0,0,0,0,0,0,0,6
https://github.com/facebook/facebook-android-sdk/commit/cc684dea6a9edce2b018b0e6d72f43ff9ce057dc,1,0,0,0,0,0,0,0,0,0,8
https://github.com/facebook/facebook-android-sdk/commit/fbf3095cf6afb8c17f823d629838af206f4fd489,0,0,1,1,0,0,0,0,0,0,15
https://github.com/facebook/facebook-android-sdk/commit/72669316b4ee2ab3067a4f104b8b493423823461,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/5d3b2ae3ef97c3fb8fb4f6e8b52fbdde4c00da1b,0,0,0,0,0,0,0,0,0,0,2
https://github.com/facebook/facebook-android-sdk/commit/1f53ed15230e3db82daa0cadcfec9debadc60a8c,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/d8f4a63ae30cd7e4d7edc257b048390ffee2b555,1,0,0,0,0,0,0,0,0,0,7
https://github.com/facebook/facebook-android-sdk/commit/2a336882d0820d705aa639c52eb4ccb8024f763a,1,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/f803ea27c825cda7dec5b93a01555435d0a442ba,1,0,0,0,0,0,0,0,0,0,3
https://github.com/facebook/facebook-android-sdk/commit/cd0f257a6514869f7b93b17c7beb3867870c1da3,1,0,0,0,0,0,0,0,0,0,12
https://github.com/facebook/facebook-android-sdk/commit/32a85e00135c041ef9277514372bee030cfa3724,0,0,0,0,0,0,0,0,0,0,5
https://github.com/facebook/facebook-android-sdk/commit/a320df87d004b4289554c9c6940d50d044bc43d1,0,0,0,0,0,0,0,0,0,0,5
https://github.com/facebook/facebook-android-sdk/commit/5fd151e6ff87c2304a461fa704c19607fdddaa0d,0,0,0,0,0,0,0,0,0,0,1
https://github.com/facebook/facebook-android-sdk/commit/799d275078c88f8eeb0599b87c74f61098702bbe,0,0,0,0,1,0,1,0,0,0,11
https://github.com/facebook/facebook-android-sdk/commit/a61abe606a89180cb5536fed7d31b34d7740247d,1,0,0,1,0,0,0,0,0,0,20
